Program Year,State FSA Code,County FSA Code,FSA State Name,FSA County Name,Pasture Type,Grazing Period Start Date,Grazing Period End Date
2009,13,197,Georgia,Marion,Native Pasture,2009-04-01,2009-10-15
2009,13,197,Georgia,Marion,Small Grains,2008-12-15,2009-03-31
2009,13,199,Georgia,Meriwether,Forage Sorghum,2009-06-01,2009-08-31
2009,13,199,Georgia,Meriwether,Improved Pasture,2009-03-15,2009-10-31
2009,13,199,Georgia,Meriwether,Native Pasture,2009-04-01,2009-10-15
2009,13,201,Georgia,Miller,Forage Sorghum,2009-06-01,2009-08-31
2009,13,201,Georgia,Miller,Improved Pasture,2009-03-15,2009-10-31
2009,13,201,Georgia,Miller,Native Pasture,2009-04-01,2009-10-15
2009,13,201,Georgia,Miller,Small Grains,2008-12-15,2009-03-31
2009,13,205,Georgia,Mitchell,Forage Sorghum,2009-06-01,2009-08-31
2009,13,205,Georgia,Mitchell,Improved Pasture,2009-03-15,2009-10-31
2009,13,205,Georgia,Mitchell,Native Pasture,2009-04-01,2009-10-15
2009,13,207,Georgia,Monroe,Forage Sorghum,2009-06-01,2009-08-31
2009,13,207,Georgia,Monroe,Improved Pasture,2009-03-15,2009-10-31
2009,13,207,Georgia,Monroe,Native Pasture,2009-04-01,2009-10-15
2009,13,207,Georgia,Monroe,Small Grains,2008-12-15,2009-03-31
2009,13,209,Georgia,Montgomery,Forage Sorghum,2009-06-01,2009-08-31
2009,13,209,Georgia,Montgomery,Improved Pasture,2009-03-15,2009-10-31
2009,13,209,Georgia,Montgomery,Native Pasture,2009-04-01,2009-10-15
2009,13,211,Georgia,Morgan,Forage Sorghum,2009-06-01,2009-08-31
2009,13,211,Georgia,Morgan,Improved Pasture,2009-03-15,2009-10-31
2009,13,211,Georgia,Morgan,Native Pasture,2009-04-01,2009-10-15
2009,13,213,Georgia,Murray,Forage Sorghum,2009-06-01,2009-08-31
2009,13,213,Georgia,Murray,Improved Pasture,2009-03-15,2009-10-31
2009,13,213,Georgia,Murray,Native Pasture,2009-04-01,2009-10-15
2009,13,215,Georgia,Muscogee,Forage Sorghum,2009-06-01,2009-08-31
2009,13,215,Georgia,Muscogee,Improved Pasture,2009-03-15,2009-10-31
2009,13,215,Georgia,Muscogee,Native Pasture,2009-04-01,2009-10-15
2009,13,217,Georgia,Newton,Forage Sorghum,2009-06-01,2009-08-31
2009,13,217,Georgia,Newton,Improved Pasture,2009-03-15,2009-10-31
2009,13,217,Georgia,Newton,Native Pasture,2009-04-01,2009-10-15
2009,13,219,Georgia,Oconee,Forage Sorghum,2009-06-01,2009-08-31
2009,13,219,Georgia,Oconee,Improved Pasture,2009-03-15,2009-10-31
2009,13,219,Georgia,Oconee,Native Pasture,2009-04-01,2009-10-15
2009,13,219,Georgia,Oconee,Small Grains,2008-12-15,2009-03-31
2009,13,221,Georgia,Oglethorpe,Forage Sorghum,2009-06-01,2009-08-31
2009,13,221,Georgia,Oglethorpe,Improved Pasture,2009-03-15,2009-10-31
2009,13,221,Georgia,Oglethorpe,Native Pasture,2009-04-01,2009-10-15
2009,13,223,Georgia,Paulding,Forage Sorghum,2009-06-01,2009-08-31
2009,13,223,Georgia,Paulding,Improved Pasture,2009-03-15,2009-10-31
2009,13,223,Georgia,Paulding,Native Pasture,2009-04-01,2009-10-15
2009,13,225,Georgia,Peach,Forage Sorghum,2009-06-01,2009-08-31
2009,13,225,Georgia,Peach,Improved Pasture,2009-03-15,2009-10-31
2009,13,225,Georgia,Peach,Native Pasture,2009-04-01,2009-10-15
2009,13,227,Georgia,Pickens,Forage Sorghum,2009-06-01,2009-08-31
2009,13,227,Georgia,Pickens,Improved Pasture,2009-03-15,2009-10-31
2009,13,227,Georgia,Pickens,Native Pasture,2009-04-01,2009-10-15
2009,13,229,Georgia,Pierce,Forage Sorghum,2009-06-01,2009-08-31
2009,13,229,Georgia,Pierce,Improved Pasture,2009-03-15,2009-10-31
2009,13,229,Georgia,Pierce,Native Pasture,2009-04-01,2009-10-15
2009,13,229,Georgia,Pierce,Small Grains,2008-12-15,2009-03-31
2009,13,231,Georgia,Pike,Forage Sorghum,2009-06-01,2009-08-31
2009,13,231,Georgia,Pike,Improved Pasture,2009-03-15,2009-10-31
2009,13,231,Georgia,Pike,Native Pasture,2009-04-01,2009-10-15
2009,13,231,Georgia,Pike,Small Grains,2008-12-15,2009-03-31
2009,13,233,Georgia,Polk,Forage Sorghum,2009-06-01,2009-08-31
2009,13,233,Georgia,Polk,Improved Pasture,2009-03-15,2009-10-31
2009,13,233,Georgia,Polk,Native Pasture,2009-04-01,2009-10-15
2009,13,235,Georgia,Pulaski,Forage Sorghum,2009-06-01,2009-08-31
2009,13,235,Georgia,Pulaski,Improved Pasture,2009-03-15,2009-10-31
2009,13,235,Georgia,Pulaski,Native Pasture,2009-04-01,2009-10-15
2009,13,237,Georgia,Putnam,Forage Sorghum,2009-06-01,2009-08-31
2009,13,237,Georgia,Putnam,Improved Pasture,2009-03-15,2009-10-31
2009,13,237,Georgia,Putnam,Native Pasture,2009-04-01,2009-10-15
2009,13,239,Georgia,Quitman,Forage Sorghum,2009-06-01,2009-08-31
2009,13,239,Georgia,Quitman,Improved Pasture,2009-03-15,2009-10-31
2009,13,239,Georgia,Quitman,Native Pasture,2009-04-01,2009-10-15
2009,13,239,Georgia,Quitman,Small Grains,2008-12-15,2009-03-31
2009,13,241,Georgia,Rabun,Forage Sorghum,2009-06-01,2009-08-31
2009,13,241,Georgia,Rabun,Improved Pasture,2009-03-15,2009-10-31
2009,13,241,Georgia,Rabun,Native Pasture,2009-04-01,2009-10-15
2009,13,243,Georgia,Randolph,Forage Sorghum,2009-06-01,2009-08-31
2009,13,243,Georgia,Randolph,Improved Pasture,2009-03-15,2009-10-31
2009,13,243,Georgia,Randolph,Native Pasture,2009-04-01,2009-10-15
2009,13,243,Georgia,Randolph,Small Grains,2008-12-15,2009-03-31
2009,13,245,Georgia,Richmond,Forage Sorghum,2009-06-01,2009-08-31
2009,13,245,Georgia,Richmond,Improved Pasture,2009-03-15,2009-10-31
2009,13,245,Georgia,Richmond,Native Pasture,2009-04-01,2009-10-15
2009,13,245,Georgia,Richmond,Small Grains,2008-12-15,2009-03-31
2009,13,247,Georgia,Rockdale,Forage Sorghum,2009-06-01,2009-08-31
2009,13,247,Georgia,Rockdale,Improved Pasture,2009-03-15,2009-10-31
2009,13,247,Georgia,Rockdale,Native Pasture,2009-04-01,2009-10-15
2009,13,249,Georgia,Schley,Forage Sorghum,2009-06-01,2009-08-31
2009,13,249,Georgia,Schley,Improved Pasture,2009-03-15,2009-10-31
2009,13,249,Georgia,Schley,Native Pasture,2009-04-01,2009-10-15
2009,13,249,Georgia,Schley,Small Grains,2008-12-15,2009-03-31
2009,13,251,Georgia,Screven,Forage Sorghum,2009-06-01,2009-08-31
2009,13,251,Georgia,Screven,Improved Pasture,2009-03-15,2009-10-31
2009,13,251,Georgia,Screven,Native Pasture,2009-04-01,2009-10-15
2009,13,251,Georgia,Screven,Small Grains,2008-12-15,2009-03-31
2009,13,253,Georgia,Seminole,Forage Sorghum,2009-06-01,2009-08-31
2009,13,253,Georgia,Seminole,Improved Pasture,2009-03-15,2009-10-31
2009,13,253,Georgia,Seminole,Native Pasture,2009-04-01,2009-10-15
2009,13,253,Georgia,Seminole,Small Grains,2008-12-15,2009-03-31
2009,13,255,Georgia,Spalding,Forage Sorghum,2009-06-01,2009-08-31
2009,13,255,Georgia,Spalding,Improved Pasture,2009-03-15,2009-10-31
2009,13,255,Georgia,Spalding,Native Pasture,2009-04-01,2009-10-15
2009,13,257,Georgia,Stephens,Forage Sorghum,2009-06-01,2009-08-31
2009,13,257,Georgia,Stephens,Improved Pasture,2009-03-15,2009-10-31
2009,13,257,Georgia,Stephens,Native Pasture,2009-04-01,2009-10-15
2009,13,259,Georgia,Stewart,Forage Sorghum,2009-06-01,2009-08-31
2009,13,259,Georgia,Stewart,Improved Pasture,2009-03-15,2009-10-31
2009,13,259,Georgia,Stewart,Native Pasture,2009-04-01,2009-10-15
2009,13,259,Georgia,Stewart,Small Grains,2008-12-15,2009-03-31
2009,13,261,Georgia,Sumter,Forage Sorghum,2009-06-01,2009-08-31
2009,13,261,Georgia,Sumter,Improved Pasture,2009-03-15,2009-10-31
2009,13,261,Georgia,Sumter,Native Pasture,2009-04-01,2009-10-15
2009,13,261,Georgia,Sumter,Small Grains,2008-12-15,2009-03-31
2009,13,263,Georgia,Talbot,Forage Sorghum,2009-06-01,2009-08-31
2009,13,263,Georgia,Talbot,Improved Pasture,2009-03-15,2009-10-31
2009,13,263,Georgia,Talbot,Native Pasture,2009-04-01,2009-10-15
2009,13,265,Georgia,Taliaferro,Forage Sorghum,2009-06-01,2009-08-31
2009,13,265,Georgia,Taliaferro,Improved Pasture,2009-03-15,2009-10-31
2009,13,265,Georgia,Taliaferro,Native Pasture,2009-04-01,2009-10-15
2009,13,267,Georgia,Tattnall,Forage Sorghum,2009-06-01,2009-08-31
2009,13,267,Georgia,Tattnall,Improved Pasture,2009-03-15,2009-10-31
2009,13,267,Georgia,Tattnall,Native Pasture,2009-04-01,2009-10-15
2009,13,269,Georgia,Taylor,Forage Sorghum,2009-06-01,2009-08-31
2009,13,269,Georgia,Taylor,Improved Pasture,2009-03-15,2009-10-31
2009,13,269,Georgia,Taylor,Native Pasture,2009-04-01,2009-10-15
2009,13,269,Georgia,Taylor,Small Grains,2008-12-15,2009-03-31
2009,13,271,Georgia,Telfair,Forage Sorghum,2009-06-01,2009-08-31
2009,13,271,Georgia,Telfair,Improved Pasture,2009-03-15,2009-10-31
2009,13,271,Georgia,Telfair,Native Pasture,2009-04-01,2009-10-15
2009,13,273,Georgia,Terrell,Forage Sorghum,2009-06-01,2009-08-31
2009,13,273,Georgia,Terrell,Improved Pasture,2009-03-15,2009-10-31
2009,13,273,Georgia,Terrell,Native Pasture,2009-04-01,2009-10-15
2009,13,275,Georgia,Thomas,Forage Sorghum,2009-06-01,2009-08-31
2009,13,275,Georgia,Thomas,Improved Pasture,2009-03-15,2009-10-31
2009,13,275,Georgia,Thomas,Native Pasture,2009-04-01,2009-10-15
2009,13,277,Georgia,Tift,Forage Sorghum,2009-06-01,2009-08-31
2009,13,277,Georgia,Tift,Improved Pasture,2009-03-15,2009-10-31
2009,13,277,Georgia,Tift,Native Pasture,2009-04-01,2009-10-15
2009,13,279,Georgia,Toombs,Forage Sorghum,2009-06-01,2009-08-31
2009,13,279,Georgia,Toombs,Improved Pasture,2009-03-15,2009-10-31
2009,13,279,Georgia,Toombs,Native Pasture,2009-04-01,2009-10-15
2009,13,281,Georgia,Towns,Forage Sorghum,2009-06-01,2009-08-31
2009,13,281,Georgia,Towns,Improved Pasture,2009-03-15,2009-10-31
2009,13,281,Georgia,Towns,Native Pasture,2009-04-01,2009-10-15
2009,13,283,Georgia,Treutlen,Forage Sorghum,2009-06-01,2009-08-31
2009,13,283,Georgia,Treutlen,Improved Pasture,2009-03-15,2009-10-31
2009,13,283,Georgia,Treutlen,Native Pasture,2009-04-01,2009-10-15
2009,13,285,Georgia,Troup,Forage Sorghum,2009-06-01,2009-08-31
2009,13,285,Georgia,Troup,Improved Pasture,2009-03-15,2009-10-31
2009,13,285,Georgia,Troup,Native Pasture,2009-04-01,2009-10-15
2009,13,285,Georgia,Troup,Small Grains,2008-12-15,2009-03-31
2009,13,287,Georgia,Turner,Forage Sorghum,2009-06-01,2009-08-31
2009,13,287,Georgia,Turner,Improved Pasture,2009-03-15,2009-10-31
2009,13,287,Georgia,Turner,Native Pasture,2009-04-01,2009-10-15
2009,13,287,Georgia,Turner,Small Grains,2008-12-15,2009-03-31
2009,13,289,Georgia,Twiggs,Forage Sorghum,2009-06-01,2009-08-31
2009,13,289,Georgia,Twiggs,Improved Pasture,2009-03-15,2009-10-31
2009,13,289,Georgia,Twiggs,Native Pasture,2009-04-01,2009-10-15
2009,13,291,Georgia,Union,Forage Sorghum,2009-06-01,2009-08-31
2009,13,291,Georgia,Union,Improved Pasture,2009-03-15,2009-10-31
2009,13,291,Georgia,Union,Native Pasture,2009-04-01,2009-10-15
2009,13,293,Georgia,Upson,Forage Sorghum,2009-06-01,2009-08-31
2009,13,293,Georgia,Upson,Improved Pasture,2009-03-15,2009-10-31
2009,13,293,Georgia,Upson,Native Pasture,2009-04-01,2009-10-15
2009,13,293,Georgia,Upson,Small Grains,2008-12-15,2009-03-31
2009,13,295,Georgia,Walker,Forage Sorghum,2009-06-01,2009-08-31
2009,13,295,Georgia,Walker,Improved Pasture,2009-03-15,2009-10-31
2009,13,295,Georgia,Walker,Native Pasture,2009-04-01,2009-10-15
2009,13,297,Georgia,Walton,Forage Sorghum,2009-06-01,2009-08-31
2009,13,297,Georgia,Walton,Improved Pasture,2009-03-15,2009-10-31
2009,13,297,Georgia,Walton,Native Pasture,2009-04-01,2009-10-15
2009,13,299,Georgia,Ware,Forage Sorghum,2009-06-01,2009-08-31
2009,13,299,Georgia,Ware,Improved Pasture,2009-03-15,2009-10-31
2009,13,299,Georgia,Ware,Native Pasture,2009-04-01,2009-10-15
2009,13,301,Georgia,Warren,Forage Sorghum,2009-06-01,2009-08-31
2009,13,301,Georgia,Warren,Improved Pasture,2009-03-15,2009-10-31
2009,13,301,Georgia,Warren,Native Pasture,2009-04-01,2009-10-15
2009,13,301,Georgia,Warren,Small Grains,2008-12-15,2009-03-31
2009,13,303,Georgia,Washington,Forage Sorghum,2009-06-01,2009-08-31
2009,13,303,Georgia,Washington,Improved Pasture,2009-03-15,2009-10-31
2009,13,303,Georgia,Washington,Native Pasture,2009-04-01,2009-10-15
2009,13,305,Georgia,Wayne,Forage Sorghum,2009-06-01,2009-08-31
2009,13,305,Georgia,Wayne,Improved Pasture,2009-03-15,2009-10-31
2009,13,305,Georgia,Wayne,Native Pasture,2009-04-01,2009-10-15
2009,13,305,Georgia,Wayne,Small Grains,2008-12-15,2009-03-31
2009,13,307,Georgia,Webster,Forage Sorghum,2009-06-01,2009-08-31
2009,13,307,Georgia,Webster,Improved Pasture,2009-03-15,2009-10-31
2009,13,307,Georgia,Webster,Native Pasture,2009-04-01,2009-10-15
2009,13,307,Georgia,Webster,Small Grains,2008-12-15,2009-03-31
2009,13,309,Georgia,Wheeler,Forage Sorghum,2009-06-01,2009-08-31
2009,13,309,Georgia,Wheeler,Improved Pasture,2009-03-15,2009-10-31
2009,13,309,Georgia,Wheeler,Native Pasture,2009-04-01,2009-10-15
2009,13,311,Georgia,White,Forage Sorghum,2009-06-01,2009-08-31
2009,13,311,Georgia,White,Improved Pasture,2009-03-15,2009-10-31
2009,13,311,Georgia,White,Native Pasture,2009-04-01,2009-10-15
2009,13,313,Georgia,Whitfield,Forage Sorghum,2009-06-01,2009-08-31
2009,13,313,Georgia,Whitfield,Improved Pasture,2009-03-15,2009-10-31
2009,13,313,Georgia,Whitfield,Native Pasture,2009-04-01,2009-10-15
2009,13,315,Georgia,Wilcox,Forage Sorghum,2009-06-01,2009-08-31
2009,13,315,Georgia,Wilcox,Improved Pasture,2009-03-15,2009-10-31
2009,13,315,Georgia,Wilcox,Native Pasture,2009-04-01,2009-10-15
2009,13,317,Georgia,Wilkes,Forage Sorghum,2009-06-01,2009-08-31
2009,13,317,Georgia,Wilkes,Improved Pasture,2009-03-15,2009-10-31
2009,13,317,Georgia,Wilkes,Native Pasture,2009-04-01,2009-10-15
2009,13,319,Georgia,Wilkinson,Forage Sorghum,2009-06-01,2009-08-31
2009,13,319,Georgia,Wilkinson,Improved Pasture,2009-03-15,2009-10-31
2009,13,319,Georgia,Wilkinson,Native Pasture,2009-04-01,2009-10-15
2009,13,321,Georgia,Worth,Forage Sorghum,2009-06-01,2009-08-31
2009,13,321,Georgia,Worth,Improved Pasture,2009-03-15,2009-10-31
2009,13,321,Georgia,Worth,Native Pasture,2009-04-01,2009-10-15
2009,15,001,Hawaii,Hawaii,Improved Pasture,2009-01-01,2009-12-31
2009,15,001,Hawaii,Hawaii,Native Pasture,2009-01-01,2009-12-31
2009,15,003,Hawaii,Honolulu,Improved Pasture,2009-01-01,2009-12-31
2009,15,003,Hawaii,Honolulu,Native Pasture,2009-01-01,2009-12-31
2009,15,007,Hawaii,Kauai,Improved Pasture,2009-01-01,2009-12-31
2009,15,007,Hawaii,Kauai,Native Pasture,2009-01-01,2009-12-31
2009,15,009,Hawaii,Maui,Improved Pasture,2009-01-01,2009-12-31
2009,15,009,Hawaii,Maui,Native Pasture,2009-01-01,2009-12-31
2009,16,001,Idaho,Ada,Improved Pasture,2009-05-01,2009-12-01
2009,16,001,Idaho,Ada,Native Pasture,2009-05-01,2009-12-01
2009,16,003,Idaho,Adams,Improved Pasture,2009-04-01,2009-11-30
2009,16,003,Idaho,Adams,Native Pasture,2009-04-01,2009-10-15
2009,16,005,Idaho,Bannock,Improved Pasture,2009-06-01,2009-10-01
2009,16,005,Idaho,Bannock,Native Pasture,2009-06-01,2009-10-01
2009,16,007,Idaho,Bear Lake,Improved Pasture,2009-05-15,2009-11-15
2009,16,007,Idaho,Bear Lake,Native Pasture,2009-05-15,2009-11-15
2009,16,007,Idaho,Bear Lake,Small Grains,2009-05-15,2009-11-15
2009,16,009,Idaho,"Benewah, South Shoshone",Improved Pasture,2009-05-01,2009-10-31
2009,16,009,Idaho,"Benewah, South Shoshone",Native Pasture,2009-05-01,2009-10-31
2009,16,011,Idaho,Bingham,Improved Pasture,2009-05-10,2009-11-10
2009,16,011,Idaho,Bingham,Native Pasture,2009-05-10,2009-11-10
2009,16,013,Idaho,Blaine,Improved Pasture,2009-05-01,2009-10-31
2009,16,013,Idaho,Blaine,Native Pasture,2009-05-15,2009-11-15
2009,16,015,Idaho,Boise,Improved Pasture,2009-04-15,2009-10-15
2009,16,015,Idaho,Boise,Native Pasture,2009-04-15,2009-10-15
2009,16,017,Idaho,Bonner,Improved Pasture,2009-05-15,2009-10-10
2009,16,017,Idaho,Bonner,Native Pasture,2009-05-20,2009-10-01
2009,16,019,Idaho,Bonneville,Improved Pasture,2009-05-01,2009-10-31
2009,16,019,Idaho,Bonneville,Native Pasture,2009-04-15,2009-10-15
2009,16,021,Idaho,Boundary,Improved Pasture,2009-05-15,2009-10-10
2009,16,021,Idaho,Boundary,Native Pasture,2009-05-20,2009-10-01
2009,16,023,Idaho,Butte,Improved Pasture,2009-04-01,2009-11-15
2009,16,023,Idaho,Butte,Native Pasture,2009-04-01,2009-11-15
2009,16,025,Idaho,Camas,Improved Pasture,2009-05-01,2009-10-31
2009,16,025,Idaho,Camas,Native Pasture,2009-05-01,2009-10-31
2009,16,027,Idaho,Canyon,Improved Pasture,2009-05-01,2009-12-01
2009,16,027,Idaho,Canyon,Native Pasture,2009-05-01,2009-12-01
2009,16,029,Idaho,Caribou,Improved Pasture,2009-05-15,2009-12-15
2009,16,029,Idaho,Caribou,Native Pasture,2009-05-15,2009-12-15
2009,16,031,Idaho,Cassia,Improved Pasture,2009-04-15,2009-11-15
2009,16,031,Idaho,Cassia,Native Pasture,2009-04-15,2009-11-15
2009,16,033,Idaho,Clark,Improved Pasture,2009-04-01,2009-12-30
2009,16,033,Idaho,Clark,Native Pasture,2009-04-01,2009-12-30
2009,16,035,Idaho,Clearwater,Improved Pasture,2009-04-01,2009-10-01
2009,16,035,Idaho,Clearwater,Native Pasture,2009-04-01,2009-10-01
2009,16,037,Idaho,South Custer,Improved Pasture,2009-04-01,2009-11-15
2009,16,037,Idaho,South Custer,Native Pasture,2009-04-01,2009-11-15
2009,16,039,Idaho,Elmore,Improved Pasture,2009-03-15,2009-11-15
2009,16,039,Idaho,Elmore,Native Pasture,2009-03-15,2009-11-15
2009,16,041,Idaho,Franklin,Improved Pasture,2009-05-01,2009-11-01
2009,16,041,Idaho,Franklin,Native Pasture,2009-06-01,2009-11-01
2009,16,043,Idaho,Fremont,Improved Pasture,2009-05-01,2009-11-15
2009,16,043,Idaho,Fremont,Native Pasture,2009-05-01,2009-11-15
2009,16,045,Idaho,Gem,Improved Pasture,2009-04-15,2009-10-15
2009,16,045,Idaho,Gem,Native Pasture,2009-04-15,2009-10-15
2009,16,047,Idaho,Gooding,Improved Pasture,2009-04-15,2009-11-15
2009,16,047,Idaho,Gooding,Native Pasture,2009-04-15,2009-11-15
2009,16,049,Idaho,Idaho,Improved Pasture,2009-03-01,2009-12-01
2009,16,049,Idaho,Idaho,Native Pasture,2009-03-01,2009-12-01
2009,16,051,Idaho,Jefferson,Improved Pasture,2009-04-01,2009-12-30
2009,16,051,Idaho,Jefferson,Native Pasture,2009-04-01,2009-12-30
2009,16,053,Idaho,Jerome,Improved Pasture,2009-04-15,2009-10-15
2009,16,053,Idaho,Jerome,Native Pasture,2009-04-15,2009-10-15
2009,16,055,Idaho,"Kootenai, North Shoshone",Improved Pasture,2009-05-01,2009-10-31
2009,16,055,Idaho,"Kootenai, North Shoshone",Native Pasture,2009-05-01,2009-10-31
2009,16,057,Idaho,Latah,Improved Pasture,2009-05-01,2009-10-31
2009,16,057,Idaho,Latah,Native Pasture,2009-05-01,2009-10-31
2009,16,059,Idaho,"Lemhi, North Custer",Improved Pasture,2009-04-01,2009-11-15
2009,16,059,Idaho,"Lemhi, North Custer",Native Pasture,2009-04-01,2009-11-15
2009,16,061,Idaho,Lewis,Improved Pasture,2009-04-01,2009-10-01
2009,16,061,Idaho,Lewis,Native Pasture,2009-04-01,2009-10-01
2009,16,063,Idaho,Lincoln,Improved Pasture,2009-04-15,2009-10-31
2009,16,063,Idaho,Lincoln,Native Pasture,2009-04-15,2009-10-15
2009,16,065,Idaho,Madison,Improved Pasture,2009-05-15,2009-11-10
2009,16,065,Idaho,Madison,Native Pasture,2009-05-15,2009-11-10
2009,16,067,Idaho,Minidoka,Improved Pasture,2009-05-01,2009-10-01
2009,16,067,Idaho,Minidoka,Native Pasture,2009-05-15,2009-10-15
2009,16,069,Idaho,Nez Perce,Improved Pasture,2009-03-01,2009-12-01
2009,16,069,Idaho,Nez Perce,Native Pasture,2009-03-01,2009-12-01
2009,16,069,Idaho,Nez Perce,Small Grains,2009-05-01,2009-07-31
2009,16,071,Idaho,Oneida,Improved Pasture,2009-05-01,2009-10-31
2009,16,071,Idaho,Oneida,Native Pasture,2009-05-01,2009-09-30
2009,16,073,Idaho,Owyhee,Improved Pasture,2009-03-01,2009-12-31
2009,16,073,Idaho,Owyhee,Native Pasture,2009-03-01,2009-12-31
2009,16,075,Idaho,Payette,Improved Pasture,2009-04-15,2009-10-15
2009,16,075,Idaho,Payette,Native Pasture,2009-04-15,2009-10-15
2009,16,077,Idaho,Power,Improved Pasture,2009-04-15,2009-10-31
2009,16,077,Idaho,Power,Native Pasture,2009-04-15,2009-10-31
2009,16,081,Idaho,Teton,Improved Pasture,2009-05-15,2009-10-15
2009,16,081,Idaho,Teton,Native Pasture,2009-06-01,2009-10-15
2009,16,083,Idaho,Twin Falls,Improved Pasture,2009-01-01,2009-12-31
2009,16,083,Idaho,Twin Falls,Native Pasture,2009-01-01,2009-12-31
2009,16,085,Idaho,Valley,Improved Pasture,2009-05-20,2009-10-15
2009,16,085,Idaho,Valley,Native Pasture,2009-05-20,2009-10-15
2009,16,087,Idaho,Washington,Improved Pasture,2009-04-01,2009-11-30
2009,16,087,Idaho,Washington,Native Pasture,2009-04-01,2009-10-15
2009,18,001,Indiana,Adams,Forage Sorghum,2009-06-20,2009-10-15
2009,18,001,Indiana,Adams,Improved Pasture,2009-04-10,2009-10-01
2009,18,001,Indiana,Adams,Native Pasture,2009-04-10,2009-10-01
2009,18,003,Indiana,Allen,Forage Sorghum,2009-06-20,2009-10-15
2009,18,003,Indiana,Allen,Improved Pasture,2009-04-10,2009-10-01
2009,18,003,Indiana,Allen,Native Pasture,2009-04-10,2009-10-01
2009,18,005,Indiana,Bartholomew,Forage Sorghum,2009-06-20,2009-10-15
2009,18,005,Indiana,Bartholomew,Improved Pasture,2009-03-15,2009-10-15
2009,18,005,Indiana,Bartholomew,Native Pasture,2009-03-15,2009-10-15
2009,18,007,Indiana,Benton,Forage Sorghum,2009-06-20,2009-10-15
2009,18,007,Indiana,Benton,Improved Pasture,2009-04-01,2009-10-01
2009,18,007,Indiana,Benton,Native Pasture,2009-04-01,2009-10-01
2009,18,009,Indiana,Blackford,Forage Sorghum,2009-06-20,2009-10-15
2009,18,009,Indiana,Blackford,Improved Pasture,2009-04-01,2009-10-01
2009,18,009,Indiana,Blackford,Native Pasture,2009-04-01,2009-10-01
2009,18,011,Indiana,Boone,Forage Sorghum,2009-06-20,2009-10-15
2009,18,011,Indiana,Boone,Improved Pasture,2009-04-01,2009-10-01
2009,18,011,Indiana,Boone,Native Pasture,2009-04-01,2009-10-01
2009,18,013,Indiana,Brown,Forage Sorghum,2009-06-20,2009-10-15
2009,18,013,Indiana,Brown,Improved Pasture,2009-03-15,2009-10-15
2009,18,013,Indiana,Brown,Native Pasture,2009-03-15,2009-10-15
2009,18,015,Indiana,Carroll,Forage Sorghum,2009-06-20,2009-10-15
2009,18,015,Indiana,Carroll,Improved Pasture,2009-04-01,2009-10-01
2009,18,015,Indiana,Carroll,Native Pasture,2009-04-01,2009-10-01
2009,18,017,Indiana,Cass,Forage Sorghum,2009-06-20,2009-10-15
2009,18,017,Indiana,Cass,Improved Pasture,2009-04-10,2009-10-01
2009,18,017,Indiana,Cass,Native Pasture,2009-04-10,2009-10-01
2009,18,019,Indiana,Clark,Forage Sorghum,2009-06-20,2009-10-15
2009,18,019,Indiana,Clark,Improved Pasture,2009-03-15,2009-10-15
2009,18,019,Indiana,Clark,Native Pasture,2009-03-15,2009-10-15
2009,18,021,Indiana,Clay,Forage Sorghum,2009-06-20,2009-10-15
2009,18,021,Indiana,Clay,Improved Pasture,2009-03-15,2009-10-15
2009,18,021,Indiana,Clay,Native Pasture,2009-03-15,2009-10-15
2009,18,023,Indiana,Clinton,Forage Sorghum,2009-06-20,2009-10-15
2009,18,023,Indiana,Clinton,Improved Pasture,2009-04-01,2009-10-01
2009,18,023,Indiana,Clinton,Native Pasture,2009-04-01,2009-10-01
2009,18,025,Indiana,Crawford,Forage Sorghum,2009-06-20,2009-10-15
2009,18,025,Indiana,Crawford,Improved Pasture,2009-03-15,2009-10-15
2009,18,025,Indiana,Crawford,Native Pasture,2009-03-15,2009-10-15
2009,18,027,Indiana,Daviess,Forage Sorghum,2009-06-20,2009-10-15
2009,18,027,Indiana,Daviess,Improved Pasture,2009-03-15,2009-10-15
2009,18,027,Indiana,Daviess,Native Pasture,2009-03-15,2009-10-15
2009,18,029,Indiana,Dearborn,Forage Sorghum,2009-06-20,2009-10-15
2009,18,029,Indiana,Dearborn,Improved Pasture,2009-03-15,2009-10-15
2009,18,029,Indiana,Dearborn,Native Pasture,2009-03-15,2009-10-15
2009,18,031,Indiana,Decatur,Forage Sorghum,2009-06-20,2009-10-15
2009,18,031,Indiana,Decatur,Improved Pasture,2009-03-15,2009-10-15
2009,18,031,Indiana,Decatur,Native Pasture,2009-03-15,2009-10-15
2009,18,033,Indiana,DeKalb,Forage Sorghum,2009-06-20,2009-10-15
2009,18,033,Indiana,DeKalb,Improved Pasture,2009-04-10,2009-10-01
2009,18,033,Indiana,DeKalb,Native Pasture,2009-04-10,2009-10-01
2009,18,035,Indiana,Delaware,Forage Sorghum,2009-06-20,2009-10-15
2009,18,035,Indiana,Delaware,Improved Pasture,2009-04-01,2009-10-01
2009,18,035,Indiana,Delaware,Native Pasture,2009-04-01,2009-10-01
2009,18,037,Indiana,Dubois,Forage Sorghum,2009-06-20,2009-10-15
2009,18,037,Indiana,Dubois,Improved Pasture,2009-03-15,2009-10-15
2009,18,037,Indiana,Dubois,Native Pasture,2009-03-15,2009-10-15
2009,18,039,Indiana,Elkhart,Forage Sorghum,2009-06-20,2009-10-15
